country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-28,5.514597659065486e-7,1583,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-28,1.7487858653511523e-7,502,2870563000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-11-28,8.231854438104971e-7,522,634122000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-11-28,2.071606567908794e-6,1651,796966000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-28,2.2957169029211342e-7,659,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-28,9.619600013877456e-7,610,634122000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-28,2.2533058986749596e-6,1681,746015000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-28,7.892432048544103e-7,629,796966000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-28,3.4592517217005863e-7,993,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-28,3.0578836202820097e-6,679,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-28,1.005224271880326e-6,903,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-28,2.7416224622138583e-7,787,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-28,1.668662210165741e-7,479,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-28,2.138953229732286e-7,614,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-29,1.4106444882005466e-6,672,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-29,9.823856853167829e-7,2820,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-29,1.2947035428513757e-6,821,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-29,3.0446988970456316e-7,874,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-29,4.563564708386473e-7,1310,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-29,2.5535060543872404e-7,733,2870563000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-11-29,8.641870176401386e-7,548,634122000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-11-29,6.938815457623035e-7,553,796966000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-29,3.124822552231043e-7,897,2870563000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-29,1.9329370052880975e-6,1442,746015000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-29,9.193814439492716e-7,583,634122000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-29,7.352885819470341e-7,586,796966000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-29,2.961091604678246e-7,850,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-29,3.2740521236303697e-6,727,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-29,9.696017063208902e-7,871,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-29,2.4350623902001105e-7,699,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-29,1.574604006252432e-7,452,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-29,2.41067692992629e-7,692,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-30,1.2553056606308435e-6,598,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-30,5.110495745956455e-7,1467,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-30,1.2852416411983814e-6,815,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-30,3.107404366321171e-7,892,2870563000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-11-30,4.863157506036272e-7,1396,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-30,2.0901823091846441e-7,600,2870563000
Indonesia,ID,id.wikipedia,Q11639,Tari,243693,2022-11-30,4.248378059569448e-6,461,108512000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-11-30,2.156371415642158e-7,619,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-30,1.1401591491858033e-6,723,634122000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-30,1.7895082538554854e-6,1335,746015000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-30,7.290147885857113e-7,581,796966000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-11-30,3.5289244653400743e-7,1013,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-30,2.94979936860783e-6,655,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-30,7.135645163624462e-7,641,898307000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-12-01,1.4715822075444255e-6,688,467524000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-12-01,3.834710337785441e-7,1124,2931121000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-12-01,1.2112551669998895e-6,790,652216000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-12-01,2.6713329132437726e-7,783,2931121000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-12-01,4.994676098325521e-7,1464,2931121000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-12-01,2.050410064954671e-7,601,2931121000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-12-01,7.942154132986618e-7,518,652216000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-12-01,2.152759985002325e-7,631,2931121000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-01,8.494118512885302e-7,554,652216000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-01,2.551924673188176e-7,748,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-01,1.1626950917413507e-6,3408,2931121000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-01,1.9120596023260286e-6,1333,697154000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-01,6.692616103827604e-7,538,803871000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-01,3.138730881461393e-7,920,2931121000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-12-01,6.742375331365356e-7,542,803871000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-12-01,3.008167336046794e-6,558,185495000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-01,6.025310735464491e-7,544,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-01,2.3949881291151066e-7,702,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-01,2.0401750729499056e-7,598,2931121000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-12-02,9.73212070396386e-7,455,467524000
United States of America,US,en.wikipedia,Q208726,Genital wart,188665,2022-12-02,2.5416896811834106e-7,745,2931121000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-12-02,2.5758063211992957e-7,755,2931121000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-12-02,8.110809915733438e-7,529,652216000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-12-02,2.2824032170626868e-7,669,2931121000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-12-02,7.300960963399328e-7,2140,2931121000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-12-02,1.791123600833947e-7,525,2931121000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-12-02,2.1766416330134443e-7,638,2931121000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-02,2.9476776973724386e-7,864,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-02,5.814867897277313e-7,525,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-02,2.2926382090674524e-7,672,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-02,1.726301984803766e-7,506,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-03,2.224404929035683e-7,652,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-03,4.0905851379045765e-7,1199,2931121000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-03,5.660112132419256e-7,455,803871000
United States of America,US,zh.wikipedia,Q182155,带状疱疹,335795,2022-12-03,1.2756401352039635e-5,551,43194000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-03,3.1967291694883974e-7,937,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-03,5.51581754827448e-7,498,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-03,3.333195729551936e-7,977,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-03,1.825240240849832e-7,535,2931121000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-12-04,1.3261351288917788e-6,620,467524000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-12-04,2.848739441326373e-7,835,2931121000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-12-04,1.1284605100150871e-6,736,652216000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-12-04,2.0777033769673787e-7,609,2931121000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-12-04,4.4453981940697775e-7,1303,2931121000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-12-04,5.921348076992452e-7,476,803871000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-12-04,4.399040405401763e-6,816,185495000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-12-04,2.166406641008679e-7,635,2931121000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-04,7.34419272142971e-7,479,652216000
France,FR,en.wikipedia,Q182155,Shingles,443800,2022-12-04,8.050075756416339e-6,526,65341000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-04,5.647672325534818e-7,454,803871000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-04,2.7293312012707764e-7,800,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-04,5.92562728579688e-7,535,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-04,5.134554322390648e-7,1505,2931121000
Austria,AT,de.wikipedia,Q186235,Myokarditis,335872,2022-12-04,1.2413200658601188e-5,867,69845000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-04,1.5693654407306965e-7,460,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-05,3.108025905447097e-7,911,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-05,4.530689794109489e-7,1328,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-06,2.995440993394677e-7,878,2931121000
Australia,AU,en.wikipedia,Q199615,Encephalitis,37636,2022-12-06,3.609515996718622e-6,748,207230000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-06,7.165328765436246e-7,576,803871000
United States of America,US,zh.wikipedia,Q182155,带状疱疹,335795,2022-12-06,1.6900495439181367e-5,730,43194000
United States of America,US,kk.wikipedia,Q182155,Белдеме теміреткі,61162,2022-12-06,8.802177858439202e-4,485,551000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-06,2.954501025375616e-7,866,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-06,6.645563311174072e-7,600,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-06,2.6781562412469493e-7,785,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-06,1.760418624819651e-7,516,2931121000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-12-07,4.544336450115843e-7,1332,2931121000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-12-07,1.9412368169038398e-7,569,2931121000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-12-07,7.00688115593607e-7,457,652216000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-12-07,2.589452977205649e-7,759,2931121000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-07,7.911489445214468e-7,516,652216000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-12-08,2.2516982410483906e-7,660,2931121000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-12-08,1.0763305408024335e-6,702,652216000
Germany,DE,de.wikipedia,Q130933,Uhu,69336,2022-12-08,7.681504286923351e-7,501,652216000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-12-08,3.2240224815011047e-7,945,2931121000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-12-08,4.4078698900523043e-7,1292,2931121000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-12-08,2.1186433449864403e-7,621,2931121000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-12-08,2.1288783369912058e-7,624,2931121000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-08,8.187471635163811e-7,534,652216000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-09,2.964736017380381e-7,869,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-09,1.16883608694421e-6,3426,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-10,2.3642831531008104e-7,693,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-10,2.4591274123449696e-6,7208,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-11,2.664509585240596e-7,781,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-11,8.307401843867926e-7,2435,2931121000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-11,8.471508488302227e-7,681,803871000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-11,2.971559345383558e-7,871,2931121000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-12-11,6.157704407796773e-7,495,803871000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-11,5.427210037458826e-7,490,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-11,2.152759985002325e-7,631,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-12,2.56557132919453e-7,752,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-12,6.884737955205534e-7,2018,2931121000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-12,7.430209107313448e-7,518,697154000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-12,8.595906557146607e-7,691,803871000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-12,3.2513157935138125e-7,953,2931121000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-12,2.3642831531008104e-7,693,2931121000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-12-12,1.753595296816474e-7,514,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-12,1.8491218888609512e-7,542,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-13,2.2141699370309175e-7,649,2931121000
Germany,DE,de.wikipedia,Q186235,Myokarditis,335872,2022-12-13,7.160204594796815e-7,467,652216000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-13,5.871473746733758e-7,1721,2931121000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-13,8.359550226342286e-7,672,803871000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-13,3.2001408334899854e-7,938,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-13,5.471513792866652e-7,494,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-13,2.0674683849626132e-7,606,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-13,1.7365369768085317e-7,509,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-14,2.3199315210801602e-7,680,2931121000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-14,5.809389815032511e-7,467,803871000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-14,3.411664001588471e-7,1000,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-14,5.360754404347084e-7,484,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-14,1.8866501928784243e-7,553,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-14,1.9890001129260785e-7,583,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-15,2.1391133289959711e-7,627,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-15,4.2475216819776464e-7,1245,2931121000
India,IN,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-15,6.641287290899859e-7,463,697154000
United Kingdom,GB,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-15,6.095505373374583e-7,490,803871000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-12-15,2.971559345383558e-7,871,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-15,5.249995015827516e-7,474,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-15,2.3745181451055757e-7,696,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-15,1.9207668328943091e-7,563,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-16,2.0026467689324324e-7,587,2931121000
United Kingdom,GB,en.wikipedia,Q186235,Myocarditis,452461,2022-12-17,6.05818595272127e-7,487,803871000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-12-17,1.5932470887418158e-7,467,2931121000
