country_long,iso2,project,page_title,date,pageviews
United States of America,US,en.wikipedia,Encephalitis,2022-08-09,817
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-08-09,704
United States of America,US,en.wikipedia,Herpes,2022-08-09,842
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-09,604
United States of America,US,en.wikipedia,Infection,2022-08-09,1642
United States of America,US,en.wikipedia,Lymphadenopathy,2022-08-09,464
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-09,22375
United States of America,US,en.wikipedia,Myocarditis,2022-08-09,1092
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-09,649
United States of America,US,en.wikipedia,Scabies,2022-08-09,1107
United States of America,US,en.wikipedia,Sepsis,2022-08-09,2101
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-09,568
United States of America,US,en.wikipedia,Skin condition,2022-08-09,663
United States of America,US,en.wikipedia,Smallpox,2022-08-09,3823
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-09,2280
United States of America,US,en.wikipedia,Tecovirimat,2022-08-09,544
United States of America,US,en.wikipedia,Wart,2022-08-09,568
United States of America,US,en.wikipedia,World Health Organization,2022-08-09,936
United States of America,US,en.wikipedia,Chickenpox,2022-08-10,1439
United States of America,US,en.wikipedia,Clade,2022-08-10,552
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-10,795
United States of America,US,en.wikipedia,Diarrhea,2022-08-10,703
United States of America,US,en.wikipedia,Encephalitis,2022-08-10,786
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-08-10,684
United States of America,US,en.wikipedia,Fever,2022-08-10,457
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-10,656
United States of America,US,en.wikipedia,Index case,2022-08-10,585
United States of America,US,en.wikipedia,Infection,2022-08-10,1599
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-10,20449
United States of America,US,en.wikipedia,Myocarditis,2022-08-10,1063
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-10,529
United States of America,US,en.wikipedia,Scabies,2022-08-10,1024
United States of America,US,en.wikipedia,Sepsis,2022-08-10,2005
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-10,502
United States of America,US,en.wikipedia,Skin condition,2022-08-10,483
United States of America,US,en.wikipedia,Smallpox,2022-08-10,3463
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-10,1957
United States of America,US,en.wikipedia,Tecovirimat,2022-08-10,475
United States of America,US,en.wikipedia,Wart,2022-08-10,598
United States of America,US,en.wikipedia,World Health Organization,2022-08-10,914
United States of America,US,en.wikipedia,Zoonosis,2022-08-10,629
United States of America,US,en.wikipedia,Chickenpox,2022-08-11,1618
United States of America,US,en.wikipedia,Clade,2022-08-11,459
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-11,515
United States of America,US,en.wikipedia,Cowpox,2022-08-11,760
United States of America,US,en.wikipedia,Diarrhea,2022-08-11,608
United States of America,US,en.wikipedia,Encephalitis,2022-08-11,854
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-08-11,601
United States of America,US,en.wikipedia,Fever,2022-08-11,459
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-11,640
United States of America,US,en.wikipedia,Index case,2022-08-11,2249
United States of America,US,en.wikipedia,Infection,2022-08-11,2009
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-11,19339
United States of America,US,en.wikipedia,Myocarditis,2022-08-11,999
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-11,610
United States of America,US,en.wikipedia,Scabies,2022-08-11,977
United States of America,US,en.wikipedia,Sepsis,2022-08-11,2179
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-11,599
United States of America,US,en.wikipedia,Skin condition,2022-08-11,625
United States of America,US,en.wikipedia,Smallpox,2022-08-11,4444
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-11,2137
United States of America,US,en.wikipedia,Tecovirimat,2022-08-11,465
United States of America,US,en.wikipedia,Virus,2022-08-11,1258
United States of America,US,en.wikipedia,Wart,2022-08-11,544
United States of America,US,en.wikipedia,World Health Organization,2022-08-11,946
United States of America,US,en.wikipedia,Chickenpox,2022-08-12,1452
United States of America,US,en.wikipedia,Clade,2022-08-12,2030
United States of America,US,en.wikipedia,Cowpox,2022-08-12,1291
United States of America,US,en.wikipedia,Diarrhea,2022-08-12,579
United States of America,US,en.wikipedia,Encephalitis,2022-08-12,787
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-08-12,510
United States of America,US,en.wikipedia,Genital herpes,2022-08-12,1073
United States of America,US,en.wikipedia,Herpes,2022-08-12,1363
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-12,572
United States of America,US,en.wikipedia,Index case,2022-08-12,2448
United States of America,US,en.wikipedia,Infection,2022-08-12,1298
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-12,16360
United States of America,US,en.wikipedia,Myocarditis,2022-08-12,1076
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-12,525
United States of America,US,en.wikipedia,Scabies,2022-08-12,914
United States of America,US,en.wikipedia,Sepsis,2022-08-12,1841
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-12,583
United States of America,US,en.wikipedia,Skin condition,2022-08-12,580
United States of America,US,en.wikipedia,Smallpox,2022-08-12,4381
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-12,2089
United States of America,US,en.wikipedia,Virus,2022-08-12,1342
United States of America,US,en.wikipedia,Wart,2022-08-12,641
United States of America,US,en.wikipedia,World Health Organization,2022-08-12,870
United States of America,US,en.wikipedia,Chickenpox,2022-08-13,1296
United States of America,US,en.wikipedia,Clade,2022-08-13,576
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-13,460
United States of America,US,en.wikipedia,Cowpox,2022-08-13,759
United States of America,US,en.wikipedia,Diarrhea,2022-08-13,586
United States of America,US,en.wikipedia,Encephalitis,2022-08-13,737
United States of America,US,en.wikipedia,Genital herpes,2022-08-13,714
United States of America,US,en.wikipedia,Herpes,2022-08-13,1056
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-13,502
United States of America,US,en.wikipedia,Index case,2022-08-13,718
United States of America,US,en.wikipedia,Infection,2022-08-13,1074
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-13,14303
United States of America,US,en.wikipedia,Myocarditis,2022-08-13,1033
United States of America,US,en.wikipedia,Scabies,2022-08-13,1006
United States of America,US,en.wikipedia,Sepsis,2022-08-13,2048
United States of America,US,en.wikipedia,Shingles,2022-08-13,1493
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-13,566
United States of America,US,en.wikipedia,Skin condition,2022-08-13,577
United States of America,US,en.wikipedia,Smallpox,2022-08-13,3529
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-13,2033
United States of America,US,en.wikipedia,Virus,2022-08-13,830
United States of America,US,en.wikipedia,Wart,2022-08-13,565
United States of America,US,en.wikipedia,World Health Organization,2022-08-13,726
United States of America,US,en.wikipedia,Chickenpox,2022-08-14,1165
United States of America,US,en.wikipedia,Clade,2022-08-14,540
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-14,540
United States of America,US,en.wikipedia,Cowpox,2022-08-14,632
United States of America,US,en.wikipedia,Diarrhea,2022-08-14,547
United States of America,US,en.wikipedia,Encephalitis,2022-08-14,721
United States of America,US,en.wikipedia,Herpes,2022-08-14,893
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-14,490
United States of America,US,en.wikipedia,Index case,2022-08-14,457
United States of America,US,en.wikipedia,Infection,2022-08-14,758
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-14,13836
United States of America,US,en.wikipedia,Myocarditis,2022-08-14,1091
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-14,455
United States of America,US,en.wikipedia,Scabies,2022-08-14,1018
United States of America,US,en.wikipedia,Sepsis,2022-08-14,2258
United States of America,US,en.wikipedia,Shingles,2022-08-14,1584
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-14,488
United States of America,US,en.wikipedia,Skin condition,2022-08-14,510
United States of America,US,en.wikipedia,Smallpox,2022-08-14,2831
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-14,1611
United States of America,US,en.wikipedia,Virus,2022-08-14,820
United States of America,US,en.wikipedia,Wart,2022-08-14,544
United States of America,US,en.wikipedia,World Health Organization,2022-08-14,764
United States of America,US,en.wikipedia,Chickenpox,2022-08-15,1405
United States of America,US,en.wikipedia,Clade,2022-08-15,574
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-15,588
United States of America,US,en.wikipedia,Cowpox,2022-08-15,515
United States of America,US,en.wikipedia,Diarrhea,2022-08-15,470
United States of America,US,en.wikipedia,Encephalitis,2022-08-15,760
United States of America,US,en.wikipedia,Genital herpes,2022-08-15,652
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-15,532
United States of America,US,en.wikipedia,Infection,2022-08-15,1042
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-15,13895
United States of America,US,en.wikipedia,Myocarditis,2022-08-15,879
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-15,539
United States of America,US,en.wikipedia,Scabies,2022-08-15,1033
United States of America,US,en.wikipedia,Sepsis,2022-08-15,2050
United States of America,US,en.wikipedia,Shingles,2022-08-15,1611
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-15,558
United States of America,US,en.wikipedia,Skin condition,2022-08-15,486
United States of America,US,en.wikipedia,Smallpox,2022-08-15,3124
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-15,1485
United States of America,US,en.wikipedia,Virus,2022-08-15,1148
United States of America,US,en.wikipedia,Wart,2022-08-15,553
United States of America,US,en.wikipedia,World Health Organization,2022-08-15,927
United States of America,US,en.wikipedia,Chickenpox,2022-08-16,1186
United States of America,US,en.wikipedia,Clade,2022-08-16,473
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-16,548
United States of America,US,en.wikipedia,Cowpox,2022-08-16,492
United States of America,US,en.wikipedia,Diarrhea,2022-08-16,637
United States of America,US,en.wikipedia,Encephalitis,2022-08-16,721
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-08-16,486
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-16,619
United States of America,US,en.wikipedia,Index case,2022-08-16,497
United States of America,US,en.wikipedia,Infection,2022-08-16,1779
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-16,14300
United States of America,US,en.wikipedia,Myocarditis,2022-08-16,900
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-16,501
United States of America,US,en.wikipedia,Rubella,2022-08-16,595
United States of America,US,en.wikipedia,Scabies,2022-08-16,977
United States of America,US,en.wikipedia,Sepsis,2022-08-16,2157
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-16,662
United States of America,US,en.wikipedia,Skin condition,2022-08-16,519
United States of America,US,en.wikipedia,Smallpox,2022-08-16,3608
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-16,1398
United States of America,US,en.wikipedia,Virus,2022-08-16,982
United States of America,US,en.wikipedia,Wart,2022-08-16,482
United States of America,US,en.wikipedia,World Health Organization,2022-08-16,978
United States of America,US,en.wikipedia,Chickenpox,2022-08-17,1189
United States of America,US,en.wikipedia,Clade,2022-08-17,462
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-17,533
United States of America,US,en.wikipedia,Diarrhea,2022-08-17,556
United States of America,US,en.wikipedia,Encephalitis,2022-08-17,730
United States of America,US,en.wikipedia,Endemic (epidemiology),2022-08-17,536
United States of America,US,en.wikipedia,Herpes simplex virus,2022-08-17,519
United States of America,US,en.wikipedia,Index case,2022-08-17,2392
United States of America,US,en.wikipedia,Infection,2022-08-17,2030
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-08-17,13932
United States of America,US,en.wikipedia,Myocarditis,2022-08-17,1005
United States of America,US,en.wikipedia,Orthopoxvirus,2022-08-17,508
United States of America,US,en.wikipedia,Scabies,2022-08-17,962
United States of America,US,en.wikipedia,Sepsis,2022-08-17,2178
United States of America,US,en.wikipedia,Signs and symptoms,2022-08-17,556
United States of America,US,en.wikipedia,Skin condition,2022-08-17,519
United States of America,US,en.wikipedia,Smallpox,2022-08-17,3864
United States of America,US,en.wikipedia,Smallpox vaccine,2022-08-17,1591
United States of America,US,en.wikipedia,Virus,2022-08-17,948
United States of America,US,en.wikipedia,Wart,2022-08-17,638
United States of America,US,en.wikipedia,World Health Organization,2022-08-17,856
United States of America,US,en.wikipedia,Chickenpox,2022-08-18,1210
United States of America,US,en.wikipedia,Conjunctivitis,2022-08-18,477
United States of America,US,en.wikipedia,Diarrhea,2022-08-18,566
United States of America,US,en.wikipedia,Encephalitis,2022-08-18,685
